docid	date	num_chunks	fraction_compared	filtered	time_radius	chunks_used	precocity	novelty	transience
e7a224b6fca96a5096d9ac0f85ff4893647b5fa4	1923	1	0.05	True	20	1.0	-0.274842153977811	3.7083475580883785	3.9831897120661894
e7a224b6fca96a5096d9ac0f85ff4893647b5fa4	1923	1	0.05	True	20	0.25	-0.274842153977811	3.7083475580883785	3.9831897120661894
e7a224b6fca96a5096d9ac0f85ff4893647b5fa4	1923	1	0.05	False	10	1.0	-0.2274036021492658	3.701019486512093	3.9284230886613587
e7a224b6fca96a5096d9ac0f85ff4893647b5fa4	1923	1	0.05	False	10	0.25	-0.2274036021492658	3.701019486512093	3.9284230886613587
e7a224b6fca96a5096d9ac0f85ff4893647b5fa4	1923	1	0.05	False	20	1.0	-0.274842153977811	3.7083475580883785	3.9831897120661894
e7a224b6fca96a5096d9ac0f85ff4893647b5fa4	1923	1	0.05	False	20	0.25	-0.274842153977811	3.7083475580883785	3.9831897120661894
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	1.0	True	10	1.0	-0.060696260576744265	5.546985728964519	5.6076819895412635
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	1.0	True	10	0.25	-0.01862525106114088	5.395629331449607	5.414254582510748
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	1.0	True	20	1.0	-0.07353001716823004	5.547728317636844	5.6212583348050735
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	1.0	True	20	0.25	-0.027513109121215962	5.400206123790155	5.427719232911371
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	1.0	False	10	1.0	-0.06021246326727048	5.546824688319148	5.607037151586418
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	1.0	False	10	0.25	-0.018895420927471207	5.395463771351876	5.414359192279347
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	1.0	False	20	1.0	-0.07323596360339057	5.547699952224262	5.620935915827653
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	1.0	False	20	0.25	-0.027619339460031256	5.400152198335641	5.427771537795672
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	0.05	True	10	1.0	-0.10734509561456107	3.825753272096959	3.93309836771152
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	0.05	True	10	0.25	-0.001330364248036453	4.059540783680892	4.060871147928928
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	0.05	True	20	1.0	-0.10223993310386581	3.8509476694968887	3.9531876026007544
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	0.05	True	20	0.25	-0.004073849076300817	4.087217184539848	4.091291033616149
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	0.05	False	10	1.0	-0.10700506807292542	3.826765037010503	3.933770105083429
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	0.05	False	10	0.25	-0.0005489511457117402	4.061133089480697	4.061682040626409
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	0.05	False	20	1.0	-0.10206991933304821	3.85145355195366	3.953523471286708
b50760b75acbcd0c110fea46d6fa544b9d72a1c5	1923	4	0.05	False	20	0.25	-0.003683142525138905	4.08801333743975	4.091696479964889
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	1.0	True	10	1.0	-0.12971846996835942	6.802306148284092	6.932024618252452
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	1.0	True	10	0.25	-0.056345369800842704	6.038440894363921	6.094786264164764
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	1.0	True	20	1.0	-0.15776159165884204	6.7930320663909045	6.950793658049746
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	1.0	True	20	0.25	-0.05907870623877254	6.145702510266856	6.204781216505628
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	1.0	False	10	1.0	-0.1295732927054439	6.8024003648093325	6.931973657514776
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	1.0	False	10	0.25	-0.057442266985221035	6.037258992092726	6.0947012590779455
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	1.0	False	20	1.0	-0.15682118129008002	6.793079174653524	6.949900355943603
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	1.0	False	20	0.25	-0.058555868950100454	6.145684119441782	6.204239988391883
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	0.05	True	10	1.0	-0.27379179880785876	3.4993208345431106	3.7731126333509692
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	0.05	True	10	0.25	-0.07150686980708065	4.021927814916963	4.093434684724044
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	0.05	True	20	1.0	-0.3331796330317134	3.4872068773791325	3.820386510410847
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	0.05	True	20	0.25	-0.09297356645622246	4.17365858295526	4.266632149411483
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	0.05	False	10	1.0	-0.27349540581267356	3.500603609300986	3.774099015113659
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	0.05	False	10	0.25	-0.07515052009274192	4.018769731151507	4.093920251244249
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	0.05	False	20	1.0	-0.3297288992958344	3.48784826475807	3.8175771640539042
465bc07c5e5cb5d88fe0b6ea27136f89c8071d8c	1923	15	0.05	False	20	0.25	-0.09327492363948076	4.173455302523358	4.2667302261628395
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	1.0	True	10	1.0	0.005972528492097506	5.919167217977007	5.913194689484909
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	1.0	True	10	0.25	0.01251802741900665	6.005234069694988	5.9927160422759815
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	1.0	True	20	1.0	0.004676589263138631	5.932486331716571	5.927809742453432
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	1.0	True	20	0.25	0.009330838013178244	5.850642870561213	5.841312032548035
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	1.0	False	10	1.0	0.005454001353745852	5.918808823273826	5.91335482192008
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	1.0	False	10	0.25	0.012073998492898141	6.005103144394118	5.99302914590122
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	1.0	False	20	1.0	0.004457340882990657	5.932307134364981	5.927849793481991
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	1.0	False	20	0.25	0.00906610207217362	5.850349938508469	5.841283836436295
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	0.05	True	10	1.0	0.08284989718829405	4.2120034338138534	4.129153536625559
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	0.05	True	10	0.25	0.08362760309430772	4.501256988503051	4.417629385408743
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	0.05	True	20	1.0	0.042037838952975415	4.218733506806993	4.176695667854018
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	0.05	True	20	0.25	0.055788780581575104	4.492063766102055	4.4362749855204795
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	0.05	False	10	1.0	0.08175680854386824	4.212036164158358	4.1302793556144906
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	0.05	False	10	0.25	0.0822363920525957	3.9237268035524764	3.8414904114998807
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	0.05	False	20	1.0	0.04149129463076218	4.218749871979245	4.177258577348484
93267fca4345f499a7cad5faeea5a4ae12b07c32	1923	2	0.05	False	20	0.25	0.054613591551990304	4.491608034232649	4.436994442680659
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	1.0	True	10	1.0	0.005847312454826792	6.121105698855374	6.115258386400549
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	1.0	True	10	0.25	0.023501665206474787	6.34940182363288	6.325900158426405
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	1.0	True	20	1.0	0.028149624212328857	6.142213084806295	6.114063460593965
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	1.0	True	20	0.25	0.05308079895774109	6.091490302740059	6.038409503782318
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	1.0	False	10	1.0	0.006133451236667397	6.121105698855374	6.114972247618707
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	1.0	False	10	0.25	0.023948233597742785	6.34940182363288	6.3254535900351385
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	1.0	False	20	1.0	0.028292693603249278	6.142213084806295	6.113920391203044
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	1.0	False	20	0.25	0.05323148493621788	6.091490302740059	6.0382588178038406
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	0.05	True	10	1.0	0.04878773132130595	4.179069932644698	4.130282201323393
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	0.05	True	10	0.25	0.12255673200342876	4.128958298786996	4.006401566783567
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	0.05	True	20	1.0	0.10243403120020626	4.240317633876603	4.137883602676397
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	0.05	True	20	0.25	0.18566049575543309	4.232938297618482	4.047277801863049
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	0.05	False	10	1.0	0.04930063681792258	4.179069932644698	4.129769295826776
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	0.05	False	10	0.25	0.12307706948675434	4.128958298786996	4.0058812293002415
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	0.05	False	20	1.0	0.10269048394851436	4.240317633876603	4.137627149928089
8e0716bef20f30b8d9447d502e79a71c34802e5f	1923	15	0.05	False	20	0.25	0.18584450255937013	4.232938297618482	4.047093795059112
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	1.0	True	10	1.0	-0.014234009630107014	5.793251431338157	5.807485440968264
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	1.0	True	10	0.25	-0.010794273557586997	6.079630929427029	6.090425202984616
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	1.0	True	20	1.0	0.0014224805888463088	5.810921173995306	5.80949869340646
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	1.0	True	20	0.25	0.015462584302585292	6.101120756879316	6.085658172576731
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	1.0	False	10	1.0	-0.014408279380142552	5.792329303239464	5.806737582619607
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	1.0	False	10	0.25	-0.01084573008710521	6.079793259254506	6.0906389893416115
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	1.0	False	20	1.0	0.0012179523596960173	5.810185989899044	5.808968037539348
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	1.0	False	20	0.25	0.015503486230852737	6.101274592078838	6.085771105847985
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	0.05	True	10	1.0	-0.015515897560076874	3.569725188873885	3.585241086433962
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	0.05	True	10	0.25	0.009429564655541789	3.1821912967224697	3.172761732066928
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	0.05	True	20	1.0	0.023496306257827948	3.6144117502171658	3.5909154439593376
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	0.05	True	20	0.25	0.04683421780456731	4.03089213673364	3.984057918929073
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	0.05	False	10	1.0	-0.01721240524160539	3.566637859455743	3.5838502646973485
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	0.05	False	10	0.25	0.0053218104774162	3.174935624927046	3.16961381444963
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	0.05	False	20	1.0	0.022229560168213647	3.6124175365063342	3.590187976338121
829bbd67e644be21399f7d7f0f324f03597e9263	1923	2	0.05	False	20	0.25	0.047212535269585576	4.031720610033184	3.9845080747635984
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	1.0	True	10	1.0	-0.02310266528374605	6.579818636096765	6.60292130138051
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	1.0	True	10	0.25	0.015350264172709238	6.989879382619558	6.97452911844685
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	1.0	True	20	1.0	-0.017781789615547616	6.5996293245516835	6.617411114167231
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	1.0	True	20	0.25	0.03833311672628555	7.0248187050312625	6.986485588304977
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	1.0	False	10	1.0	-0.021795083412826523	6.579184690937536	6.600979774350362
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	1.0	False	10	0.25	0.017675670328127186	6.989090147899173	6.971414477571045
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	1.0	False	20	1.0	-0.01696509294997215	6.599312351972069	6.616277444922041
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	1.0	False	20	0.25	0.03977802850094007	7.024424087671068	6.984646059170129
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	0.05	True	10	1.0	0.027027622358636982	4.185436794106259	4.158409171747623
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	0.05	True	10	0.25	0.20044160261080343	4.1777424877591285	3.9773008851483254
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	0.05	True	20	1.0	0.05922645590984277	4.2593997842429445	4.200173328333102
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	0.05	True	20	0.25	0.27503155540840263	4.276882206171603	4.0018506507632
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	0.05	False	10	1.0	0.03062106225252048	4.1839436923424085	4.153322630089887
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	0.05	False	10	0.25	0.2044392960987856	4.174110458482404	3.9696711623836176
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	0.05	False	20	1.0	0.06203747111182367	4.258653233361019	4.196615762249196
57fdd11bff4f93757d87b6568bf1b789dc0f0881	1923	10	0.05	False	20	0.25	0.27844990937953124	4.275066191533241	3.9966162821537097
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	1.0	True	10	1.0	0.017987749350311777	6.0075586139572765	5.989570864606965
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	1.0	True	10	0.25	0.05288475513677238	5.895252681826056	5.842367926689284
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	1.0	True	20	1.0	0.05272614184349189	6.037881735199622	5.985155593356129
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	1.0	True	20	0.25	0.10290135115762933	5.93561377001304	5.832712418855411
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	1.0	False	10	1.0	0.016463541764973888	6.006034406371938	5.989570864606965
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	1.0	False	10	0.25	0.05183699055796254	5.894204917247246	5.842367926689284
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	1.0	False	20	1.0	0.051964038050822836	6.037119631406952	5.985155593356129
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	1.0	False	20	0.25	0.10237746886822485	5.9350898877236355	5.832712418855411
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	0.05	True	10	1.0	0.11306920250521235	4.105839873990734	3.9927706714855207
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	0.05	True	10	0.25	0.23966663697809265	3.827621803348671	3.587955166370578
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	0.05	True	20	1.0	0.25849140422803496	4.22146341200751	3.9629720077794746
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	0.05	True	20	0.25	0.3979102341493035	3.96151380834448	3.5636035741951764
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	0.05	False	10	1.0	0.10015911009924794	4.092929781584768	3.9927706714855207
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	0.05	False	10	0.25	0.23438004990351535	3.8223352162740936	3.587955166370578
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	0.05	False	20	1.0	0.25203635802505264	4.215008365804527	3.9629720077794746
965cec770da8ab5da74548656c56ec235cce8b2c	1923	4	0.05	False	20	0.25	0.3952669406120153	3.9588705148071917	3.5636035741951764
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	1.0	True	10	1.0	-0.009798007795374986	5.925071998641314	5.934870006436689
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	1.0	True	10	0.25	-0.0016311273175713126	5.892631970490004	5.894263097807575
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	1.0	True	20	1.0	-0.005209971010704824	5.945078566188273	5.950288537198978
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	1.0	True	20	0.25	0.011154984877854268	5.896335337657289	5.885180352779435
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	1.0	False	10	1.0	-0.006908798304219606	5.925071998641314	5.931980796945534
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	1.0	False	10	0.25	0.0013794944373639595	5.892631970490004	5.89125247605264
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	1.0	False	20	1.0	-0.0036788701643469444	5.945078566188273	5.948757436352619
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	1.0	False	20	0.25	0.012187881018701496	5.896335337657289	5.884147456638588
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	0.05	True	10	1.0	0.047690556136449715	4.037381627537023	3.9896910714005736
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	0.05	True	10	0.25	0.06967931806852334	3.7465659139205316	3.6768865958520083
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	0.05	True	20	1.0	0.01843559151206427	4.057895827279801	4.039460235767737
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	0.05	True	20	0.25	0.06021337330469834	4.080965526000764	4.0207521526960655
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	0.05	False	10	1.0	0.05507552261331113	4.037381627537023	3.9823061049237123
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	0.05	False	10	0.25	0.07632483451682814	3.7465659139205316	3.6702410794037035
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	0.05	False	20	1.0	0.022402820531162753	4.057895827279801	4.035493006748639
86cec4fe628fc199505ed4f1ea5de77620b7afe5	1923	3	0.05	False	20	0.25	0.06419625179935373	4.080965526000764	4.01676927420141
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	1.0	True	10	1.0	0.002477873273610598	5.584793392748467	5.582315519474856
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	1.0	True	10	0.25	0.002477873273610598	5.584793392748467	5.582315519474856
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	1.0	True	20	1.0	-0.011687147901327855	5.5928784518198835	5.604565599721211
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	1.0	True	20	0.25	-0.011687147901327855	5.5928784518198835	5.604565599721211
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	1.0	False	10	1.0	0.006041595484947315	5.584793392748467	5.57875179726352
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	1.0	False	10	0.25	0.006041595484947315	5.584793392748467	5.57875179726352
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	1.0	False	20	1.0	-0.009809020844321559	5.5928784518198835	5.602687472664205
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	1.0	False	20	0.25	-0.009809020844321559	5.5928784518198835	5.602687472664205
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	0.05	True	10	1.0	0.08298617677157294	3.9313932805089835	3.8484071037374106
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	0.05	True	10	0.25	0.08298617677157294	3.9313932805089835	3.8484071037374106
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	0.05	True	20	1.0	0.014140427605479289	3.9367218295643966	3.9225814019589174
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	0.05	True	20	0.25	0.014140427605479289	3.9367218295643966	3.9225814019589174
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	0.05	False	10	1.0	0.09480060211056118	3.9313932805089835	3.8365926783984223
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	0.05	False	10	0.25	0.09480060211056118	3.9313932805089835	3.8365926783984223
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	0.05	False	20	1.0	0.020350835065233497	3.9367218295643966	3.916370994499163
4444bfc6155da0fbf653bcbc6409ff7a9dbea178	1923	1	0.05	False	20	0.25	0.020350835065233497	3.9367218295643966	3.916370994499163
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	1.0	True	10	1.0	-0.029909625243099924	6.180398037831145	6.210307663074245
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	1.0	True	10	0.25	-0.029909625243099924	6.180398037831145	6.210307663074245
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	1.0	True	20	1.0	-0.014169745686335666	6.205126383646297	6.2192961293326325
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	1.0	True	20	0.25	-0.014169745686335666	6.205126383646297	6.2192961293326325
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	1.0	False	10	1.0	-0.027566598897898587	6.179264323940076	6.206830922837975
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	1.0	False	10	0.25	-0.027566598897898587	6.179264323940076	6.206830922837975
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	1.0	False	20	1.0	-0.011200298885038151	6.204559526700763	6.215759825585801
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	1.0	False	20	0.25	-0.011200298885038151	6.204559526700763	6.215759825585801
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	0.05	True	10	1.0	-0.0719445973848627	3.6164342857518954	3.688378883136758
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	0.05	True	10	0.25	-0.0719445973848627	3.6164342857518954	3.688378883136758
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	0.05	True	20	1.0	-0.043359190244584234	3.6748047899562954	3.7181639802008797
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	0.05	True	20	0.25	-0.043359190244584234	3.6748047899562954	3.7181639802008797
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	0.05	False	10	1.0	-0.06467316488647157	3.61604934818998	3.6807225130764514
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	0.05	False	10	0.25	-0.06467316488647157	3.61604934818998	3.6807225130764514
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	0.05	False	20	1.0	-0.03717761074684578	3.6746123211753376	3.7117899319221834
7304723dc74e7a2e8ac7ea41576f75c9d613c003	1923	1	0.05	False	20	0.25	-0.03717761074684578	3.6746123211753376	3.7117899319221834
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	1.0	True	10	1.0	-0.1017618575983428	7.040582929852773	7.142344787451116
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	1.0	True	10	0.25	-0.050684535909738315	6.1154297325877565	6.166114268497495
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	1.0	True	20	1.0	-0.17652442386769823	6.995627579262753	7.17215200313045
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	1.0	True	20	0.25	-0.08989979792668623	6.101544231848463	6.191444029775148
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	1.0	False	10	1.0	-0.1017618575983428	7.040582929852773	7.142344787451116
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	1.0	False	10	0.25	-0.050684535909738315	6.1154297325877565	6.166114268497495
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	1.0	False	20	1.0	-0.1765475419108124	6.995627579262753	7.172175121173566
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	1.0	False	20	0.25	-0.08990875481499705	6.101544231848463	6.191452986663459
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	0.05	True	10	1.0	-0.2245407045792624	3.1991060951283505	3.4236467997076128
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	0.05	True	10	0.25	-0.0644509006043561	3.7003488618645486	3.7647997624689045
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	0.05	True	20	1.0	-0.5532360141246797	3.062926105324271	3.6161621194489513
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	0.05	True	20	0.25	-0.1798592096029289	3.6673979525903073	3.8472571621932365
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	0.05	False	10	1.0	-0.2245407045792624	3.1991060951283505	3.4236467997076128
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	0.05	False	10	0.25	-0.0644509006043561	3.7003488618645486	3.7647997624689045
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	0.05	False	20	1.0	-0.5532360141246797	3.062926105324271	3.6161621194489513
bcfac33bbd78a5087dfaa3e748ba54006e11085c	1923	13	0.05	False	20	0.25	-0.1798592096029289	3.6673979525903073	3.8472571621932365
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	1.0	True	10	1.0	-0.01441908789954005	5.932055938493461	5.946475026393001
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	1.0	True	10	0.25	0.014034854833136379	5.699726876359017	5.685692021525881
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	1.0	True	20	1.0	-0.038030660350982015	5.92151402151646	5.959544681867442
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	1.0	True	20	0.25	0.004658223570402242	5.757333404121372	5.75267518055097
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	1.0	False	10	1.0	-0.014322395859883708	5.932055938493461	5.946378334353344
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	1.0	False	10	0.25	0.014040210794030283	5.699726876359017	5.685686665564987
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	1.0	False	20	1.0	-0.03792047652410713	5.92151402151646	5.959434498040567
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	1.0	False	20	0.25	0.0050058414057376766	5.757333404121372	5.752327562715635
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	0.05	True	10	1.0	-0.014017008947142418	3.8732231512457664	3.887240160192909
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	0.05	True	10	0.25	0.07648418908631327	3.751641634163721	3.6751574450774074
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	0.05	True	20	1.0	-0.05838024806094	3.8609672895651963	3.919347537626136
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	0.05	True	20	0.25	0.058490091634296304	3.633040760098816	3.5745506684645196
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	0.05	False	10	1.0	-0.013623398546429799	3.8732231512457664	3.886846549792196
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	0.05	False	10	0.25	0.07648418908631327	3.751641634163721	3.6751574450774074
f07afed0fe117d794c3e095ec42140e79d1defa8	1923	8	0.05	False	20	1.0	-0.05785111921267361	3.8609672895651963	3.91881840877787
