docid	date	num_chunks	fraction_compared	filtered	time_radius	chunks_used	precocity	novelty	transience
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	1.0	True	10	1.0	-0.004635694529045985	0.20973988028799612	0.2143755748170421
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	1.0	True	10	0.25	-0.003583667384626799	0.20188571868468896	0.20546938606931578
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	1.0	True	20	1.0	-0.004516810109096596	0.20961367772460543	0.21413048783370203
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	1.0	True	20	0.25	-0.003130161153158193	0.20167112973952678	0.20480129089268498
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	1.0	False	10	1.0	-0.0050365638464405504	0.20932815942932836	0.2143647232757689
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	1.0	False	10	0.25	-0.003940832242345157	0.2000491707662889	0.20399000300863407
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	1.0	False	20	1.0	-0.0047138756033789685	0.20940781729527153	0.2141216928986505
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	1.0	False	20	0.25	-0.0033225135352136304	0.20148992345348044	0.20481243698869406
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	0.05	True	10	1.0	-0.007170891038653168	0.15845732125289533	0.16562821229154853
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	0.05	True	10	0.25	-0.004685039100344184	0.1584019945148106	0.1630870336151548
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	0.05	True	20	1.0	-0.001505166320559602	0.16092848505164795	0.16243365137220758
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	0.05	True	20	0.25	0.0006214301900016674	0.16172842779027014	0.16110699760026845
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	0.05	False	10	1.0	-0.009254895444765824	0.15641865826818832	0.1656735537129541
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	0.05	False	10	0.25	-0.006145487984830881	0.15613384546558298	0.16227933345041387
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	0.05	False	20	1.0	-0.0025685482760958397	0.1599091535592945	0.1624777018353903
1a019020a684f9e5607e9f4858e8ba4f65eaa785	1920	28	0.05	False	20	0.25	-0.00048703668497210306	0.16073374579073746	0.16122078247570956
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	1.0	True	10	1.0	-0.00597246570944559	0.2329360656670715	0.23890853137651705
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	1.0	True	10	0.25	-0.004468446425081728	0.23585302429889343	0.24032147072397517
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	1.0	True	20	1.0	-0.0073284188316602656	0.2322162850539462	0.23954470388560645
